symbol,month,timestamp,open,high,low,close,volume,unnamed: 8,unnamed: 9,unnamed: 10,unnamed: 11,unnamed: 12,c-o,h-c,l-c,h-o,l-o,h-l,unnamed: 19,unnamed: 20,unnamed: 21,unnamed: 22,unnamed: 23,unnamed: 24,unnamed: 25,hc<co,hc<ho,lc<co,up,961 / 776,958 / 799,unnamed: 32,unnamed: 33,J,K,L,next_open,next_close,J_next,U,body_pct,upper_wick_pct,lower_wick_pct,next_body_pct,next_move_pct,U_pct,abs_U_pct,direction
BTCUSDT,2026-07,2026-07-06 06:00:00+00:00,63113.9900000000,63152.7000000000,62972.0000000000,62976.0000000000,0.0000000000,-0.022637238,62979.21426,63089.4200000000,1.0000000000,1.0000000000,-137.9900000000,176.7000000000,-4.0000000000,38.7100000000,-141.9900000000,180.7000000000,251.4100000000,,0,1.0000000000,,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,True,,-137.9900000000,275.9800000000,-137.9900000000,176.7000000000,4.0000000000,62976.0000000000,63089.4200000000,113.4200000000,251.4100000000,-0.0021863615,0.0027996962,0.0000633774,0.0018010036,-0.0003892956,0.0039834274,0.0039834274,1
ETHUSDT,2026-07,2026-07-06 06:00:00+00:00,1774.0600000000,1775.2800000000,1769.2300000000,1769.6300000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4300000000,5.6500000000,0.4000000000,1769.6400000000,1772.3200000000,2.6800000000,7.1100000000,-0.0024970971,0.0031847852,0.0002254715,0.0015144323,-0.0009808011,0.0040077562,0.0040077562,1
SOLUSDT,2026-07,2026-07-06 06:00:00+00:00,80.4200000000,80.5300000000,80.2600000000,80.3500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0700000000,0.1800000000,0.0900000000,80.3600000000,80.8200000000,0.4600000000,0.5300000000,-0.0008704302,0.0022382492,0.0011191246,0.0057242409,0.0049738871,0.0065904004,0.0065904004,1
XRPUSDT,2026-07,2026-07-06 06:00:00+00:00,1.1409000000,1.1415000000,1.1366000000,1.1380000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0029000000,0.0035000000,0.0014000000,1.1379000000,1.1460000000,0.0081000000,0.0110000000,-0.0025418529,0.0030677535,0.0012271014,0.0071183760,0.0044701551,0.0096415111,0.0096415111,1
BTCUSDT,2026-07,2026-07-06 07:00:00+00:00,62976.0000000000,63120.0000000000,62890.0000000000,63089.4200000000,0.0000000000,6.521255723,62528.59201,62904.0100000000,1.0000000000,-1.0000000000,113.4200000000,30.5800000000,-199.4200000000,144.0000000000,-86.0000000000,230.0000000000,-298.8300000000,-86.0000000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,113.4200000000,226.8400000000,113.4200000000,30.5800000000,199.4200000000,63089.4200000000,62904.0100000000,-185.4100000000,-298.8300000000,0.0018010036,0.0004855818,0.0031666032,-0.0029388446,-0.0011431339,-0.0047451410,0.0047451410,-1
ETHUSDT,2026-07,2026-07-06 07:00:00+00:00,1769.6400000000,1775.5400000000,1766.9800000000,1772.3200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6800000000,3.2200000000,5.3400000000,1772.3200000000,1765.5500000000,-6.7700000000,-9.4500000000,0.0015144323,0.0018195791,0.0030175629,-0.0038198519,-0.0023112045,-0.0053400692,0.0053400692,-1
SOLUSDT,2026-07,2026-07-06 07:00:00+00:00,80.3600000000,81.0200000000,80.2700000000,80.8200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4600000000,0.2000000000,0.5500000000,80.8300000000,80.4900000000,-0.3400000000,-0.8000000000,0.0057242409,0.0024888004,0.0068442011,-0.0042063590,0.0016177203,-0.0099552016,0.0099552016,-1
XRPUSDT,2026-07,2026-07-06 07:00:00+00:00,1.1379000000,1.1471000000,1.1366000000,1.1460000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0081000000,0.0011000000,0.0094000000,1.1461000000,1.1425000000,-0.0036000000,-0.0117000000,0.0071183760,0.0009666930,0.0082608314,-0.0031410872,0.0040425345,-0.0102820986,0.0102820986,-1
BTCUSDT,2026-07,2026-07-06 08:00:00+00:00,63089.4200000000,63244.0000000000,62800.1300000000,62904.0100000000,0.0000000000,-0.305538398,62992.3992,62664.7700000000,-1.0000000000,-1.0000000000,-185.4100000000,339.9900000000,-103.8800000000,154.5800000000,-289.2900000000,443.8700000000,-53.8300000000,-289.2900000000,,-1.0000000000,l-c,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,,,-185.4100000000,370.8200000000,-185.4100000000,339.9900000000,103.8800000000,62904.0100000000,62664.7700000000,-239.2400000000,-53.8300000000,-0.0029388446,0.0053890177,0.0016465518,-0.0038032552,-0.0067309226,-0.0008532334,0.0008532334,-1
ETHUSDT,2026-07,2026-07-06 08:00:00+00:00,1772.3200000000,1778.6000000000,1763.0800000000,1765.5500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7700000000,13.0500000000,2.4700000000,1765.5400000000,1758.6700000000,-6.8700000000,-0.1000000000,-0.0038198519,0.0073632301,0.0013936535,-0.0038911608,-0.0077017694,-0.0000564232,0.0000564232,-1
SOLUSDT,2026-07,2026-07-06 08:00:00+00:00,80.8300000000,81.0800000000,80.3000000000,80.4900000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3400000000,0.5900000000,0.1900000000,80.4900000000,80.0800000000,-0.4100000000,-0.0700000000,-0.0042063590,0.0072992701,0.0023506124,-0.0050938005,-0.0092787331,-0.0008660151,0.0008660151,-1
XRPUSDT,2026-07,2026-07-06 08:00:00+00:00,1.1461000000,1.1514000000,1.1400000000,1.1425000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0036000000,0.0089000000,0.0025000000,1.1425000000,1.1361000000,-0.0064000000,-0.0028000000,-0.0031410872,0.0077654655,0.0021813105,-0.0056017505,-0.0087252421,-0.0024430678,0.0024430678,-1
BTCUSDT,2026-07,2026-07-06 09:00:00+00:00,62904.0100000000,62914.0000000000,62630.8500000000,62664.7700000000,0.0000000000,-0.136099185,62701.94685,62822.0600000000,1.0000000000,1.0000000000,-239.2400000000,249.2300000000,-33.9200000000,9.9900000000,-273.1600000000,283.1500000000,396.5300000000,,0,1.0000000000,,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,True,,-239.2400000000,478.4800000000,-239.2400000000,249.2300000000,33.9200000000,62664.7700000000,62822.0600000000,157.2900000000,396.5300000000,-0.0038032552,0.0039620686,0.0005392343,0.0025100228,-0.0013027786,0.0063037317,0.0063037317,1
ETHUSDT,2026-07,2026-07-06 09:00:00+00:00,1765.5400000000,1766.3000000000,1755.7700000000,1758.6700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.8700000000,7.6300000000,2.9000000000,1758.6700000000,1771.0900000000,12.4200000000,19.2900000000,-0.0038911608,0.0043216240,0.0016425570,0.0070621549,0.0031435142,0.0109258357,0.0109258357,1
SOLUSDT,2026-07,2026-07-06 09:00:00+00:00,80.4900000000,80.5000000000,80.0600000000,80.0800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4100000000,0.4200000000,0.0200000000,80.0700000000,80.6700000000,0.6000000000,1.0100000000,-0.0050938005,0.0052180395,0.0002484781,0.0074934432,0.0022363026,0.0125481426,0.0125481426,1
XRPUSDT,2026-07,2026-07-06 09:00:00+00:00,1.1425000000,1.1427000000,1.1342000000,1.1361000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0064000000,0.0066000000,0.0019000000,1.1362000000,1.1427000000,0.0065000000,0.0129000000,-0.0056017505,0.0057768053,0.0016630197,0.0057208238,0.0001750547,0.0112910284,0.0112910284,1
BTCUSDT,2026-07,2026-07-06 10:00:00+00:00,62664.7700000000,63030.0000000000,62664.7600000000,62822.0600000000,0.0000000000,0,62822.06,62483.8400000000,1.0000000000,-1.0000000000,157.2900000000,207.9400000000,-157.3000000000,365.2300000000,-0.0100000000,365.2400000000,-495.5200000000,-0.0100000000,,-1.0000000000,l-c,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,157.2900000000,314.5800000000,157.2900000000,207.9400000000,157.3000000000,62822.0700000000,62483.8400000000,-338.2300000000,-495.5200000000,0.0025100228,0.0033182919,0.0025101824,-0.0053839359,-0.0028872682,-0.0079074734,0.0079074734,-1
ETHUSDT,2026-07,2026-07-06 10:00:00+00:00,1758.6700000000,1774.3200000000,1758.2400000000,1771.0900000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4200000000,3.2300000000,12.8500000000,1771.1000000000,1759.6400000000,-11.4600000000,-23.8800000000,0.0070621549,0.0018366152,0.0073066579,-0.0064705550,0.0005515532,-0.0135784428,0.0135784428,-1
SOLUSDT,2026-07,2026-07-06 10:00:00+00:00,80.0700000000,80.7100000000,80.0600000000,80.6700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000,0.0400000000,0.6100000000,80.6600000000,80.3900000000,-0.2700000000,-0.8700000000,0.0074934432,0.0004995629,0.0076183340,-0.0033473841,0.0039965031,-0.0108654927,0.0108654927,-1
XRPUSDT,2026-07,2026-07-06 10:00:00+00:00,1.1362000000,1.1449000000,1.1360000000,1.1427000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065000000,0.0022000000,0.0067000000,1.1427000000,1.1352000000,-0.0075000000,-0.0140000000,0.0057208238,0.0019362788,0.0058968491,-0.0065634025,-0.0008801267,-0.0123217743,0.0123217743,-1
BTCUSDT,2026-07,2026-07-06 11:00:00+00:00,62822.0700000000,63000.0000000000,62483.8300000000,62483.8400000000,0.0000000000,-1.93738E-05,62483.84655,61754.0100000000,-1.0000000000,-1.0000000000,-338.2300000000,516.1600000000,-0.0100000000,177.9300000000,-338.2400000000,516.1700000000,-391.6000000000,-338.2400000000,,-1.0000000000,c-o,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,,,-338.2300000000,676.4600000000,-338.2300000000,516.1600000000,0.0100000000,62483.8400000000,61754.0100000000,-729.8300000000,-391.6000000000,-0.0053839359,0.0082162208,0.0000001592,-0.0116803001,-0.0170013500,-0.0062334781,0.0062334781,-1
ETHUSDT,2026-07,2026-07-06 11:00:00+00:00,1771.1000000000,1775.6500000000,1759.5900000000,1759.6400000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4600000000,16.0100000000,0.0500000000,1759.6400000000,1740.8500000000,-18.7900000000,-7.3300000000,-0.0064705550,0.0090395799,0.0000282310,-0.0106783206,-0.0170797809,-0.0041386709,0.0041386709,-1
SOLUSDT,2026-07,2026-07-06 11:00:00+00:00,80.6600000000,81.0000000000,80.3800000000,80.3900000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2700000000,0.6100000000,0.0100000000,80.3900000000,79.4600000000,-0.9300000000,-0.6600000000,-0.0033473841,0.0075626085,0.0001239772,-0.0115686031,-0.0148772626,-0.0081824944,0.0081824944,-1
XRPUSDT,2026-07,2026-07-06 11:00:00+00:00,1.1427000000,1.1438000000,1.1350000000,1.1352000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0075000000,0.0086000000,0.0002000000,1.1352000000,1.1153000000,-0.0199000000,-0.0124000000,-0.0065634025,0.0075260348,0.0001750241,-0.0175299507,-0.0239782970,-0.0108514921,0.0108514921,-1
BTCUSDT,2026-07,2026-07-06 12:00:00+00:00,62483.8400000000,62487.9800000000,61668.2000000000,61754.0100000000,0.0000000000,-0.116912135,61849.36821,61768.2100000000,-1.0000000000,1.0000000000,-729.8300000000,733.9700000000,-85.8100000000,4.1400000000,-815.6400000000,819.7800000000,744.0300000000,,h-l,1.0000000000,,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,True,,-729.8300000000,1459.6600000000,-729.8300000000,733.9700000000,85.8100000000,61754.0100000000,61768.2100000000,14.2000000000,744.0300000000,-0.0116803001,0.0117465572,0.0013733151,0.0002299446,-0.0114530413,0.0119075588,0.0119075588,1
ETHUSDT,2026-07,2026-07-06 12:00:00+00:00,1759.6400000000,1760.9200000000,1735.2700000000,1740.8500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.7900000000,20.0700000000,5.5800000000,1740.8500000000,1744.8900000000,4.0400000000,22.8300000000,-0.0106783206,0.0114057421,0.0031711032,0.0023207054,-0.0083823964,0.0129742447,0.0129742447,1
SOLUSDT,2026-07,2026-07-06 12:00:00+00:00,80.3900000000,80.6400000000,79.2700000000,79.4600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9300000000,1.1800000000,0.1900000000,79.4600000000,80.1600000000,0.7000000000,1.6300000000,-0.0115686031,0.0146784426,0.0023634780,0.0088094639,-0.0028610524,0.0202761538,0.0202761538,1
XRPUSDT,2026-07,2026-07-06 12:00:00+00:00,1.1352000000,1.1354000000,1.1140000000,1.1153000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0199000000,0.0201000000,0.0013000000,1.1152000000,1.1160000000,0.0008000000,0.0207000000,-0.0175299507,0.0177061311,0.0011451727,0.0007173601,-0.0169133192,0.0182346723,0.0182346723,1
BTCUSDT,2026-07,2026-07-06 13:00:00+00:00,61754.0100000000,62034.0000000000,61306.8400000000,61768.2100000000,0.0000000000,0,61768.21,62052.0000000000,-1.0000000000,1.0000000000,14.2000000000,265.7900000000,-461.3700000000,279.9900000000,-447.1700000000,727.1600000000,269.6000000000,,h-o,1.0000000000,,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,14.2000000000,28.4000000000,14.2000000000,265.7900000000,461.3700000000,61768.2000000000,62052.0000000000,283.8000000000,269.6000000000,0.0002299446,0.0043040120,0.0074710938,0.0045945972,0.0048254356,0.0043657084,0.0043657084,1
ETHUSDT,2026-07,2026-07-06 13:00:00+00:00,1740.8500000000,1753.5400000000,1728.9500000000,1744.8900000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0400000000,8.6500000000,15.9400000000,1744.8900000000,1751.7800000000,6.8900000000,2.8500000000,0.0023207054,0.0049688371,0.0091564466,0.0039486730,0.0062785421,0.0016371313,0.0016371313,1
SOLUSDT,2026-07,2026-07-06 13:00:00+00:00,79.4600000000,80.9100000000,79.2300000000,80.1600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7000000000,0.7500000000,0.9300000000,80.1700000000,80.2900000000,0.1200000000,-0.5800000000,0.0088094639,0.0094387113,0.0117040020,0.0014968193,0.0104455072,-0.0072992701,0.0072992701,1
XRPUSDT,2026-07,2026-07-06 13:00:00+00:00,1.1152000000,1.1227000000,1.1095000000,1.1160000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008000000,0.0067000000,0.0065000000,1.1160000000,1.1236000000,0.0076000000,0.0068000000,0.0007173601,0.0060078910,0.0058285509,0.0068100358,0.0075322812,0.0060975610,0.0060975610,1
BTCUSDT,2026-07,2026-07-06 14:00:00+00:00,61768.2000000000,62411.4100000000,61712.5400000000,62052.0000000000,0.0000000000,0,62052,63545.9800000000,-1.0000000000,1.0000000000,283.8000000000,359.4100000000,-339.4600000000,643.2100000000,-55.6600000000,698.8700000000,1210.1800000000,,0,1.0000000000,,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,283.8000000000,567.6000000000,283.8000000000,359.4100000000,339.4600000000,62052.0000000000,63545.9800000000,1493.9800000000,1210.1800000000,0.0045945972,0.0058186899,0.0054957081,0.0240762586,0.0287814766,0.0195922821,0.0195922821,1
ETHUSDT,2026-07,2026-07-06 14:00:00+00:00,1744.8900000000,1763.1400000000,1742.1000000000,1751.7800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8900000000,11.3600000000,9.6800000000,1751.7900000000,1788.5700000000,36.7800000000,29.8900000000,0.0039486730,0.0065104391,0.0055476276,0.0209956673,0.0250330966,0.0171300197,0.0171300197,1
SOLUSDT,2026-07,2026-07-06 14:00:00+00:00,80.1700000000,80.7900000000,79.8600000000,80.2900000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1200000000,0.5000000000,0.4300000000,80.3000000000,81.5000000000,1.2000000000,1.0800000000,0.0014968193,0.0062367469,0.0053636023,0.0149439601,0.0165897468,0.0134713733,0.0134713733,1
XRPUSDT,2026-07,2026-07-06 14:00:00+00:00,1.1160000000,1.1270000000,1.1138000000,1.1236000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0076000000,0.0034000000,0.0098000000,1.1236000000,1.1446000000,0.0210000000,0.0134000000,0.0068100358,0.0030465950,0.0087813620,0.0186899252,0.0256272401,0.0120071685,0.0120071685,1
BTCUSDT,2026-07,2026-07-06 15:00:00+00:00,62052.0000000000,63550.0000000000,62052.0000000000,63545.9800000000,0.0000000000,371.6368159,63545.98,63732.0000000000,1.0000000000,-1.0000000000,1493.9800000000,4.0200000000,-1493.9800000000,1498.0000000000,0.0000000000,1498.0000000000,-1307.9600000000,0.0000000000,,-1.0000000000,l-c,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,1493.9800000000,2987.9600000000,1493.9800000000,4.0200000000,1493.9800000000,63545.9800000000,63732.0000000000,186.0200000000,-1307.9600000000,0.0240762586,0.0000647844,0.0240762586,0.0029273292,0.0270740669,-0.0210784503,0.0210784503,1
ETHUSDT,2026-07,2026-07-06 15:00:00+00:00,1751.7900000000,1788.9600000000,1751.5600000000,1788.5700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7800000000,0.3900000000,37.0100000000,1788.5700000000,1792.5100000000,3.9400000000,-32.8400000000,0.0209956673,0.0002226294,0.0211269616,0.0022028772,0.0232447953,-0.0187465393,0.0187465393,1
SOLUSDT,2026-07,2026-07-06 15:00:00+00:00,80.3000000000,81.5400000000,80.2900000000,81.5000000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000,0.0400000000,1.2100000000,81.5000000000,82.1000000000,0.6000000000,-0.6000000000,0.0149439601,0.0004981320,0.0150684932,0.0073619632,0.0224159402,-0.0074719801,0.0074719801,1
XRPUSDT,2026-07,2026-07-06 15:00:00+00:00,1.1236000000,1.1454000000,1.1234000000,1.1446000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210000000,0.0008000000,0.0212000000,1.1447000000,1.1534000000,0.0087000000,-0.0123000000,0.0186899252,0.0007119972,0.0188679245,0.0076002446,0.0265218939,-0.0109469562,0.0109469562,1
BTCUSDT,2026-07,2026-07-06 16:00:00+00:00,63545.9800000000,63863.0000000000,63386.0100000000,63732.0000000000,0.0000000000,2.641145038,63309.49603,63587.3800000000,-1.0000000000,-1.0000000000,186.0200000000,131.0000000000,-345.9900000000,317.0200000000,-159.9700000000,476.9900000000,-330.6400000000,-159.9700000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,186.0200000000,372.0400000000,186.0200000000,131.0000000000,345.9900000000,63732.0000000000,63587.3800000000,-144.6200000000,-330.6400000000,0.0029273292,0.0020614994,0.0054447189,-0.0022691897,0.0006514968,-0.0052031616,0.0052031616,-1
ETHUSDT,2026-07,2026-07-06 16:00:00+00:00,1788.5700000000,1805.0000000000,1782.4200000000,1792.5100000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9400000000,12.4900000000,10.0900000000,1792.5000000000,1788.2600000000,-4.2400000000,-8.1800000000,0.0022028772,0.0069832324,0.0056413783,-0.0023654114,-0.0001733228,-0.0045734861,0.0045734861,-1
SOLUSDT,2026-07,2026-07-06 16:00:00+00:00,81.5000000000,82.4000000000,81.2900000000,82.1000000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000,0.3000000000,0.8100000000,82.1000000000,81.6500000000,-0.4500000000,-1.0500000000,0.0073619632,0.0036809816,0.0099386503,-0.0054811206,0.0018404908,-0.0128834356,0.0128834356,-1
XRPUSDT,2026-07,2026-07-06 16:00:00+00:00,1.1447000000,1.1544000000,1.1397000000,1.1534000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0087000000,0.0010000000,0.0137000000,1.1535000000,1.1467000000,-0.0068000000,-0.0155000000,0.0076002446,0.0008735913,0.0119682013,-0.0058951019,0.0017471827,-0.0135406657,0.0135406657,-1
BTCUSDT,2026-07,2026-07-06 17:00:00+00:00,63732.0000000000,63976.1600000000,63570.1600000000,63587.3800000000,0.0000000000,-0.044292402,63594.54828,63696.4000000000,-1.0000000000,1.0000000000,-144.6200000000,388.7800000000,-17.2200000000,244.1600000000,-161.8400000000,406.0000000000,253.6400000000,,h-c,1.0000000000,,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,True,,-144.6200000000,289.2400000000,-144.6200000000,388.7800000000,17.2200000000,63587.3800000000,63696.4000000000,109.0200000000,253.6400000000,-0.0022691897,0.0061002322,0.0002701939,0.0017144911,-0.0005585891,0.0039797904,0.0039797904,1
ETHUSDT,2026-07,2026-07-06 17:00:00+00:00,1792.5000000000,1800.4000000000,1787.3000000000,1788.2600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2400000000,12.1400000000,0.9600000000,1788.2700000000,1792.6800000000,4.4100000000,8.6500000000,-0.0023654114,0.0067726639,0.0005355649,0.0024660706,0.0001004184,0.0048256625,0.0048256625,1
SOLUSDT,2026-07,2026-07-06 17:00:00+00:00,82.1000000000,82.1900000000,81.4500000000,81.6500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4500000000,0.5400000000,0.2000000000,81.6400000000,81.9900000000,0.3500000000,0.8000000000,-0.0054811206,0.0065773447,0.0024360536,0.0042871142,-0.0013398295,0.0097442144,0.0097442144,1
XRPUSDT,2026-07,2026-07-06 17:00:00+00:00,1.1535000000,1.1593000000,1.1445000000,1.1467000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0068000000,0.0126000000,0.0022000000,1.1467000000,1.1482000000,0.0015000000,0.0083000000,-0.0058951019,0.0109232770,0.0019072388,0.0013081015,-0.0045947117,0.0071954920,0.0071954920,1
BTCUSDT,2026-07,2026-07-06 18:00:00+00:00,63587.3800000000,63886.0000000000,63560.0000000000,63696.4000000000,0.0000000000,0,63696.4,63738.5200000000,-1.0000000000,-1.0000000000,109.0200000000,189.6000000000,-136.4000000000,298.6200000000,-27.3800000000,326.0000000000,-66.9000000000,-27.3800000000,,-1.0000000000,l-o,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,109.0200000000,218.0400000000,109.0200000000,189.6000000000,136.4000000000,63696.4000000000,63738.5200000000,42.1200000000,-66.9000000000,0.0017144911,0.0029817237,0.0021450797,0.0006612619,0.0023768867,-0.0010520956,0.0010520956,1
ETHUSDT,2026-07,2026-07-06 18:00:00+00:00,1788.2700000000,1796.2400000000,1786.7600000000,1792.6800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4100000000,3.5600000000,5.9200000000,1792.6900000000,1792.7600000000,0.0700000000,-4.3400000000,0.0024660706,0.0019907508,0.0033104621,0.0000390475,0.0025108065,-0.0024269266,0.0024269266,1
SOLUSDT,2026-07,2026-07-06 18:00:00+00:00,81.6400000000,82.3000000000,81.3100000000,81.9900000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3500000000,0.3100000000,0.6800000000,81.9900000000,82.0700000000,0.0800000000,-0.2700000000,0.0042871142,0.0037971583,0.0083292504,0.0009757287,0.0052670260,-0.0033072024,0.0033072024,1
XRPUSDT,2026-07,2026-07-06 18:00:00+00:00,1.1467000000,1.1504000000,1.1412000000,1.1482000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015000000,0.0022000000,0.0070000000,1.1481000000,1.1490000000,0.0009000000,-0.0006000000,0.0013081015,0.0019185489,0.0061044737,0.0007839038,0.0020057556,-0.0005232406,0.0005232406,1
BTCUSDT,2026-07,2026-07-06 19:00:00+00:00,63696.4000000000,63887.9300000000,63652.4200000000,63738.5200000000,0.0000000000,0,63738.52,63828.0000000000,-1.0000000000,1.0000000000,42.1200000000,149.4100000000,-86.1000000000,191.5300000000,-43.9800000000,235.5100000000,47.3600000000,,h-c,1.0000000000,,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,42.1200000000,84.2400000000,42.1200000000,149.4100000000,86.1000000000,63738.5200000000,63828.0000000000,89.4800000000,47.3600000000,0.0006612619,0.0023456585,0.0013517247,0.0014038606,0.0020660508,0.0007435271,0.0007435271,1
ETHUSDT,2026-07,2026-07-06 19:00:00+00:00,1792.6900000000,1798.8000000000,1791.1800000000,1792.7600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0700000000,6.0400000000,1.5800000000,1792.7600000000,1793.0400000000,0.2800000000,0.2100000000,0.0000390475,0.0033692384,0.0008813571,0.0001561838,0.0001952373,0.0001171424,0.0001171424,1
