"symbol","month","timestamp","open","high","low","close","volume"
"XRPUSDT","2026-06","1781460000","1.133","1.1355","1.1307","1.1326","0.0"
"XRPUSDT","2026-06","1781463600","1.1326","1.1355","1.1307","1.1331","0.0"
"XRPUSDT","2026-06","1781467200","1.1332","1.1405","1.1317","1.1382","0.0"
"XRPUSDT","2026-06","1781470800","1.1383","1.1757","1.138","1.1682","0.0"
"XRPUSDT","2026-06","1781474400","1.1682","1.1777","1.1626","1.1738","0.0"
"XRPUSDT","2026-06","1781478000","1.1738","1.1878","1.1687","1.1861","0.0"
"XRPUSDT","2026-06","1781481600","1.186","1.1888","1.181","1.1848","0.0"
"XRPUSDT","2026-06","1781485200","1.1849","1.1916","1.1778","1.1825","0.0"
"XRPUSDT","2026-06","1781488800","1.1825","1.1936","1.1805","1.1825","0.0"
"XRPUSDT","2026-06","1781492400","1.1825","1.1912","1.1812","1.187","0.0"
"XRPUSDT","2026-06","1781496000","1.1869","1.1887","1.1826","1.184","0.0"
"XRPUSDT","2026-06","1781499600","1.1841","1.1883","1.1817","1.1842","0.0"
"XRPUSDT","2026-06","1781503200","1.1843","1.1873","1.1813","1.1829","0.0"
"XRPUSDT","2026-06","1781506800","1.183","1.1869","1.1801","1.1815","0.0"
"XRPUSDT","2026-06","1781510400","1.1814","1.1836","1.1791","1.1811","0.0"
"XRPUSDT","2026-06","1781514000","1.1811","1.1877","1.1791","1.1855","0.0"
"XRPUSDT","2026-06","1781517600","1.1855","1.2001","1.1841","1.1995","0.0"
"XRPUSDT","2026-06","1781521200","1.1995","1.2333","1.1956","1.2324","0.0"
"XRPUSDT","2026-06","1781524800","1.2325","1.2486","1.2263","1.239","0.0"
"XRPUSDT","2026-06","1781528400","1.2391","1.2496","1.2338","1.24","0.0"
"XRPUSDT","2026-06","1781532000","1.2399","1.2475","1.2344","1.2445","0.0"
"XRPUSDT","2026-06","1781535600","1.2444","1.2706","1.2444","1.2688","0.0"
"XRPUSDT","2026-06","1781539200","1.2687","1.2935","1.19","1.28","0.0"
"XRPUSDT","2026-06","1781542800","1.2801","1.2876","1.2692","1.282","0.0"
"XRPUSDT","2026-06","1781546400","1.282","1.2887","1.2744","1.2817","0.0"
"XRPUSDT","2026-06","1781550000","1.2817","1.2916","1.267","1.2757","0.0"
"XRPUSDT","2026-06","1781553600","1.2757","1.2785","1.263","1.2642","0.0"
"XRPUSDT","2026-06","1781557200","1.2642","1.265","1.2487","1.25","0.0"
"XRPUSDT","2026-06","1781560800","1.25","1.2555","1.2379","1.2402","0.0"
"XRPUSDT","2026-06","1781564400","1.2402","1.2424","1.2333","1.2382","0.0"
"XRPUSDT","2026-06","1781568000","1.2382","1.243","1.233","1.2347","0.0"
"XRPUSDT","2026-06","1781571600","1.2347","1.2384","1.2282","1.2285","0.0"
"XRPUSDT","2026-06","1781575200","1.2286","1.229","1.2141","1.2178","0.0"
"XRPUSDT","2026-06","1781578800","1.2177","1.2277","1.2163","1.2273","0.0"
"XRPUSDT","2026-06","1781582400","1.2273","1.2317","1.2205","1.2224","0.0"
"XRPUSDT","2026-06","1781586000","1.2225","1.228","1.2225","1.2255","0.0"
"XRPUSDT","2026-06","1781589600","1.2254","1.2368","1.2254","1.2356","0.0"
"XRPUSDT","2026-06","1781593200","1.2357","1.239","1.2302","1.2353","0.0"
"XRPUSDT","2026-06","1781596800","1.2353","1.2522","1.2331","1.248","0.0"
"XRPUSDT","2026-06","1781600400","1.2479","1.248","1.2369","1.2389","0.0"
"XRPUSDT","2026-06","1781604000","1.2389","1.2434","1.2368","1.2397","0.0"
"XRPUSDT","2026-06","1781607600","1.2397","1.2425","1.2339","1.238","0.0"
"XRPUSDT","2026-06","1781611200","1.2381","1.256","1.2368","1.2446","0.0"
"XRPUSDT","2026-06","1781614800","1.2447","1.2459","1.2246","1.2257","0.0"
"XRPUSDT","2026-06","1781618400","1.2257","1.2303","1.2053","1.2095","0.0"
"XRPUSDT","2026-06","1781622000","1.2095","1.2176","1.2072","1.2098","0.0"
"XRPUSDT","2026-06","1781625600","1.2098","1.2145","1.2086","1.2129","0.0"
"XRPUSDT","2026-06","1781629200","1.213","1.2223","1.2118","1.2211","0.0"
"XRPUSDT","2026-06","1781632800","1.2211","1.2311","1.2206","1.2266","0.0"
"XRPUSDT","2026-06","1781636400","1.2266","1.2266","1.2172","1.2205","0.0"
"XRPUSDT","2026-06","1781640000","1.2205","1.2245","1.2163","1.2231","0.0"
"XRPUSDT","2026-06","1781643600","1.2231","1.2259","1.2156","1.2198","0.0"
"XRPUSDT","2026-06","1781647200","1.2199","1.2221","1.2168","1.2219","0.0"
"XRPUSDT","2026-06","1781650800","1.222","1.2241","1.216","1.2173","0.0"
"XRPUSDT","2026-06","1781654400","1.2174","1.2201","1.2136","1.2151","0.0"
"XRPUSDT","2026-06","1781658000","1.2151","1.2228","1.2083","1.2217","0.0"
"XRPUSDT","2026-06","1781661600","1.2216","1.2283","1.2157","1.2192","0.0"
"XRPUSDT","2026-06","1781665200","1.2192","1.2192","1.2126","1.2161","0.0"
"XRPUSDT","2026-06","1781668800","1.2162","1.2213","1.2142","1.2172","0.0"
"XRPUSDT","2026-06","1781672400","1.2172","1.2227","1.2144","1.2181","0.0"
"XRPUSDT","2026-06","1781676000","1.2181","1.2205","1.2095","1.2119","0.0"
"XRPUSDT","2026-06","1781679600","1.2118","1.216","1.2054","1.2095","0.0"
"XRPUSDT","2026-06","1781683200","1.2095","1.2107","1.1951","1.1962","0.0"
"XRPUSDT","2026-06","1781686800","1.1962","1.1993","1.1944","1.1977","0.0"
"XRPUSDT","2026-06","1781690400","1.1978","1.1989","1.1945","1.1961","0.0"
"XRPUSDT","2026-06","1781694000","1.1961","1.1976","1.1883","1.1928","0.0"
"XRPUSDT","2026-06","1781697600","1.1929","1.1984","1.1892","1.1977","0.0"
"XRPUSDT","2026-06","1781701200","1.1976","1.2072","1.1966","1.201","0.0"
"XRPUSDT","2026-06","1781704800","1.2009","1.2041","1.1889","1.195","0.0"
"XRPUSDT","2026-06","1781708400","1.1951","1.2137","1.1934","1.2136","0.0"
"XRPUSDT","2026-06","1781712000","1.2136","1.2251","1.2117","1.2126","0.0"
